Client_ID;Attrition_Flag;Customer_Age;Gender;Dependent_count;Education_Level;Marital_Status;Income_Category;Card_Category;Months_on_book;Total_Relationship_Count;Months_Inactive_12_mon;Contacts_Count_12_mon;Credit_Limit;Total_Revolving_Bal;Avg_Open_To_Buy;Total_Amt_Chng_Q4_Q1;Total_Trans_Amt;Total_Trans_Ct;Total_Ct_Chng_Q4_Q1;Avg_Utilization_Ratio;Is_Active;Years_on_book;Customer_Age_agg;Total_Trans_Amt_agg;Total_Trans_Ct_agg
713102733;Existing Customer;38;F;3;4. Graduate;Single;1. < $40K;3. Gold;31;2;3;2;15987.0;1766;14221.0;0.791;8195;94;0.679;0.11;1;(2, 3];(35, 40];(5000, 20000];(90, 100]
715195383;Existing Customer;46;F;3;4. Graduate;Divorced;1. < $40K;1. Blue;36;3;2;2;2391.0;1625;766.0;0.662;7649;101;0.603;0.68;1;(2, 3];(45, 50];(5000, 20000];(100, 110]
812408058;Existing Customer;39;M;2;7. Unknown;Unknown;5. 120K+;1. Blue;34;2;2;2;34516.0;1082;33434.0;0.629;7845;92;0.533;0.031;1;(2, 3];(35, 40];(5000, 20000];(90, 100]
787226508;Existing Customer;47;M;2;2. College;Single;3. $60K - 80K;1. Blue;41;2;3;3;20811.0;1302;19509.0;0.793;7192;82;0.708;0.063;1;(3, 4];(45, 50];(5000, 20000];(80, 90]
713537733;Existing Customer;46;M;4;6. Doctorate;Unknown;3. $60K - 80K;3. Gold;36;2;2;3;34516.0;1426;33090.0;0.823;7582;95;0.696;0.041;1;(2, 3];(45, 50];(5000, 20000];(90, 100]
715170183;Existing Customer;45;M;2;4. Graduate;Married;2. $40K - 60K;1. Blue;36;2;1;3;3735.0;2113;1622.0;0.684;7059;82;0.577;0.566;1;(2, 3];(40, 45];(5000, 20000];(80, 90]
717109983;Existing Customer;50;F;2;3. High School;Married;2. $40K - 60K;1. Blue;39;3;2;2;2275.0;2138;137.0;0.742;7768;83;0.729;0.94;1;(3, 4];(45, 50];(5000, 20000];(80, 90]
713208033;Existing Customer;43;F;3;3. High School;Married;1. < $40K;1. Blue;36;2;3;0;7350.0;1360;5990.0;0.744;7679;64;0.684;0.185;1;(2, 3];(40, 45];(5000, 20000];(60, 70]
712788258;Existing Customer;48;M;3;2. College;Married;2. $40K - 60K;1. Blue;34;2;2;1;1913.0;1405;508.0;0.699;7265;80;0.905;0.734;1;(2, 3];(45, 50];(5000, 20000];(70, 80]
758382183;Existing Customer;50;F;3;4. Graduate;Unknown;1. < $40K;1. Blue;43;2;3;3;4249.0;789;3460.0;0.925;8186;93;0.722;0.186;1;(3, 4];(45, 50];(5000, 20000];(90, 100]
715469583;Existing Customer;40;F;2;4. Graduate;Unknown;2. $40K - 60K;1. Blue;36;3;1;2;2136.0;1250;886.0;0.74;7782;88;0.66;0.585;1;(2, 3];(35, 40];(5000, 20000];(80, 90]
709235058;Existing Customer;46;M;4;2. College;Married;2. $40K - 60K;2. Silver;36;3;2;2;18956.0;1694;17262.0;0.702;8032;88;0.66;0.089;1;(2, 3];(45, 50];(5000, 20000];(80, 90]
714786483;Existing Customer;45;M;4;2. College;Single;3. $60K - 80K;1. Blue;35;2;2;3;13445.0;1186;12259.0;0.56;7377;82;0.608;0.088;1;(2, 3];(40, 45];(5000, 20000];(80, 90]
713299758;Existing Customer;53;M;1;3. High School;Single;1. < $40K;1. Blue;36;3;3;3;8979.0;1289;7690.0;0.651;7422;87;0.673;0.144;1;(2, 3];(50, 55];(5000, 20000];(80, 90]
771912408;Existing Customer;49;F;2;4. Graduate;Married;1. < $40K;1. Blue;38;3;3;1;6674.0;1402;5272.0;0.695;7468;92;0.614;0.21;1;(3, 4];(45, 50];(5000, 20000];(90, 100]
721445658;Existing Customer;52;F;2;5. Post-Graduate;Single;1. < $40K;1. Blue;34;3;3;3;6265.0;1677;4588.0;0.769;8162;89;0.589;0.268;1;(2, 3];(50, 55];(5000, 20000];(80, 90]
719787633;Existing Customer;47;M;0;4. Graduate;Married;4. $80K - 120K;2. Silver;36;3;2;1;34516.0;1913;32603.0;0.84;7535;92;0.673;0.055;1;(2, 3];(45, 50];(5000, 20000];(90, 100]
713697933;Existing Customer;47;M;2;1. Uneducated;Single;4. $80K - 120K;1. Blue;36;3;2;2;34516.0;1264;33252.0;0.774;7827;77;0.54;0.037;1;(2, 3];(45, 50];(5000, 20000];(70, 80]
712208658;Existing Customer;43;M;2;3. High School;Single;3. $60K - 80K;1. Blue;33;1;2;1;13165.0;1255;11910.0;0.81;8126;95;0.667;0.095;1;(2, 3];(40, 45];(5000, 20000];(90, 100]
708219108;Existing Customer;49;M;3;2. College;Divorced;4. $80K - 120K;1. Blue;38;2;3;3;9959.0;1143;8816.0;0.661;7300;77;0.638;0.115;1;(3, 4];(45, 50];(5000, 20000];(70, 80]
709065483;Existing Customer;40;F;3;2. College;Divorced;2. $40K - 60K;1. Blue;28;2;2;3;9243.0;2019;7224.0;0.707;7841;82;0.608;0.218;1;(2, 3];(35, 40];(5000, 20000];(80, 90]
715237683;Existing Customer;53;F;4;4. Graduate;Single;1. < $40K;1. Blue;44;1;1;3;4737.0;1649;3088.0;0.748;7802;88;0.492;0.348;1;(3, 4];(50, 55];(5000, 20000];(80, 90]
712925808;Attrited Customer;51;F;1;7. Unknown;Married;2. $40K - 60K;1. Blue;36;2;3;2;2710.0;0;2710.0;0.999;4724;60;0.395;0.0;0;(2, 3];(50, 55];(4500, 5000];(50, 60]
788931558;Existing Customer;46;M;2;3. High School;Single;2. $40K - 60K;1. Blue;32;1;2;2;2000.0;1739;261.0;0.821;7694;85;0.7;0.87;1;(2, 3];(45, 50];(5000, 20000];(80, 90]
717521508;Existing Customer;41;M;3;3. High School;Single;4. $80K - 120K;3. Gold;28;2;2;0;34516.0;2098;32418.0;0.746;6932;87;0.526;0.061;1;(2, 3];(40, 45];(5000, 20000];(80, 90]
713688933;Existing Customer;42;F;0;7. Unknown;Married;1. < $40K;1. Blue;28;1;1;1;8798.0;1509;7289.0;0.845;8020;74;0.721;0.172;1;(2, 3];(40, 45];(5000, 20000];(70, 80]
712405908;Existing Customer;50;M;2;3. High School;Unknown;5. 120K+;1. Blue;40;1;2;3;24670.0;1623;23047.0;0.791;7772;76;0.652;0.066;1;(3, 4];(45, 50];(5000, 20000];(70, 80]
789298833;Existing Customer;51;M;2;1. Uneducated;Divorced;4. $80K - 120K;1. Blue;40;1;2;3;23453.0;0;23453.0;0.727;7555;96;0.574;0.0;1;(3, 4];(50, 55];(5000, 20000];(90, 100]
715729683;Existing Customer;44;M;3;3. High School;Single;5. 120K+;2. Silver;36;1;2;2;34516.0;1106;33410.0;0.776;7936;76;0.767;0.032;1;(2, 3];(40, 45];(5000, 20000];(70, 80]
717682233;Existing Customer;49;M;4;1. Uneducated;Married;3. $60K - 80K;1. Blue;36;1;2;2;6139.0;1585;4554.0;0.713;7906;80;0.633;0.258;1;(2, 3];(45, 50];(5000, 20000];(70, 80]
712266633;Existing Customer;51;F;2;7. Unknown;Married;2. $40K - 60K;1. Blue;36;2;2;1;14800.0;1020;13780.0;0.896;8796;94;0.593;0.069;1;(2, 3];(50, 55];(5000, 20000];(90, 100]
719272458;Existing Customer;53;F;5;4. Graduate;Single;2. $40K - 60K;1. Blue;41;2;1;3;9815.0;1699;8116.0;0.62;7962;89;0.561;0.173;1;(3, 4];(50, 55];(5000, 20000];(80, 90]
780769308;Existing Customer;49;F;4;7. Unknown;Single;1. < $40K;1. Blue;29;1;3;2;3919.0;2278;1641.0;0.672;7685;85;0.518;0.581;1;(2, 3];(45, 50];(5000, 20000];(80, 90]
721468533;Existing Customer;59;M;1;4. Graduate;Single;6. Unknown;1. Blue;36;1;5;2;12265.0;1412;10853.0;0.643;7470;82;0.783;0.115;1;(2, 3];(55, 75];(5000, 20000];(80, 90]
816615633;Existing Customer;47;F;2;6. Doctorate;Married;2. $40K - 60K;1. Blue;42;2;3;1;3256.0;2035;1221.0;0.655;7075;89;0.648;0.625;1;(3, 4];(45, 50];(5000, 20000];(80, 90]
720167508;Existing Customer;50;M;3;1. Uneducated;Single;4. $80K - 120K;1. Blue;35;1;2;1;19000.0;2389;16611.0;0.81;7664;74;0.721;0.126;1;(2, 3];(45, 50];(5000, 20000];(70, 80]
711152658;Existing Customer;44;M;4;4. Graduate;Single;5. 120K+;2. Silver;36;2;2;1;34516.0;1635;32881.0;0.768;7219;86;0.564;0.047;1;(2, 3];(40, 45];(5000, 20000];(80, 90]
771772083;Existing Customer;48;M;4;4. Graduate;Married;3. $60K - 80K;1. Blue;37;2;1;1;13197.0;0;13197.0;0.681;8424;84;0.787;0.0;1;(3, 4];(45, 50];(5000, 20000];(80, 90]
708419733;Attrited Customer;47;M;3;2. College;Single;3. $60K - 80K;1. Blue;39;5;3;2;22599.0;0;22599.0;1.039;4739;55;0.486;0.0;0;(3, 4];(45, 50];(4500, 5000];(50, 60]
709372608;Existing Customer;43;M;4;1. Uneducated;Married;3. $60K - 80K;1. Blue;31;1;1;2;23457.0;2517;20940.0;0.676;7370;96;0.627;0.107;1;(2, 3];(40, 45];(5000, 20000];(90, 100]
788907033;Existing Customer;40;M;2;3. High School;Unknown;4. $80K - 120K;1. Blue;26;1;3;1;5238.0;2077;3161.0;0.656;7321;73;0.659;0.397;1;(2, 3];(35, 40];(5000, 20000];(70, 80]
711136008;Existing Customer;41;M;4;4. Graduate;Single;4. $80K - 120K;1. Blue;33;1;1;3;31560.0;1298;30262.0;0.681;7641;93;0.632;0.041;1;(2, 3];(40, 45];(5000, 20000];(90, 100]
716691783;Existing Customer;46;F;3;3. High School;Single;1. < $40K;1. Blue;36;2;2;3;6218.0;2517;3701.0;0.716;7689;84;0.68;0.405;1;(2, 3];(45, 50];(5000, 20000];(80, 90]
812618883;Existing Customer;47;M;2;3. High School;Divorced;6. Unknown;2. Silver;42;1;2;2;34516.0;2019;32497.0;0.706;7774;95;0.583;0.058;1;(3, 4];(45, 50];(5000, 20000];(90, 100]
715908558;Existing Customer;44;M;0;4. Graduate;Unknown;3. $60K - 80K;2. Silver;36;1;1;1;29572.0;1584;27988.0;0.738;7566;88;0.6;0.054;1;(2, 3];(40, 45];(5000, 20000];(80, 90]
718024908;Existing Customer;52;F;2;4. Graduate;Unknown;1. < $40K;1. Blue;40;2;1;3;2743.0;1705;1038.0;0.605;6993;97;0.54;0.622;1;(3, 4];(50, 55];(5000, 20000];(90, 100]
709558608;Existing Customer;39;M;3;1. Uneducated;Single;4. $80K - 120K;1. Blue;31;2;2;3;2844.0;2065;779.0;0.638;7345;73;0.738;0.726;1;(2, 3];(35, 40];(5000, 20000];(70, 80]
824177733;Existing Customer;53;F;2;3. High School;Single;1. < $40K;1. Blue;49;1;2;3;9678.0;1710;7968.0;0.745;7682;90;0.579;0.177;1;(4, 5];(50, 55];(5000, 20000];(80, 90]
719784708;Existing Customer;49;M;0;7. Unknown;Married;4. $80K - 120K;1. Blue;36;1;2;1;26882.0;1673;25209.0;0.691;7409;89;0.534;0.062;1;(2, 3];(45, 50];(5000, 20000];(80, 90]
717535083;Existing Customer;52;F;2;5. Post-Graduate;Married;1. < $40K;1. Blue;40;2;2;1;5207.0;1121;4086.0;0.578;7153;84;0.647;0.215;1;(3, 4];(50, 55];(5000, 20000];(80, 90]
712453308;Existing Customer;46;M;4;3. High School;Divorced;2. $40K - 60K;2. Silver;36;2;2;3;15034.0;1356;13678.0;0.754;7737;84;0.75;0.09;1;(2, 3];(45, 50];(5000, 20000];(80, 90]
721008933;Existing Customer;44;F;2;4. Graduate;Divorced;2. $40K - 60K;1. Blue;36;1;1;2;3107.0;1995;1112.0;0.668;7535;87;0.673;0.642;1;(2, 3];(40, 45];(5000, 20000];(80, 90]
720859533;Existing Customer;52;F;2;3. High School;Single;2. $40K - 60K;1. Blue;39;2;1;1;12214.0;2379;9835.0;0.769;8426;105;0.544;0.195;1;(3, 4];(50, 55];(5000, 20000];(100, 110]
789556533;Existing Customer;52;M;4;4. Graduate;Married;4. $80K - 120K;1. Blue;45;2;2;3;23070.0;1701;21369.0;0.846;8070;81;0.688;0.074;1;(3, 4];(50, 55];(5000, 20000];(80, 90]
717656433;Existing Customer;50;F;2;4. Graduate;Single;1. < $40K;1. Blue;40;1;2;2;2167.0;988;1179.0;0.619;7199;83;0.729;0.456;1;(3, 4];(45, 50];(5000, 20000];(80, 90]
792524358;Existing Customer;55;M;3;3. High School;Single;4. $80K - 120K;3. Gold;49;2;1;3;34516.0;810;33706.0;0.787;7917;95;0.667;0.023;1;(4, 5];(50, 55];(5000, 20000];(90, 100]
758211483;Existing Customer;45;M;5;7. Unknown;Married;3. $60K - 80K;1. Blue;38;1;2;3;6895.0;2314;4581.0;0.84;8778;85;0.604;0.336;1;(3, 4];(40, 45];(5000, 20000];(80, 90]
716329383;Attrited Customer;46;F;3;4. Graduate;Single;1. < $40K;1. Blue;36;4;2;3;3138.0;986;2152.0;1.002;4724;56;0.806;0.314;0;(2, 3];(45, 50];(4500, 5000];(50, 60]
716871633;Existing Customer;49;M;1;1. Uneducated;Single;5. 120K+;1. Blue;38;2;2;3;12055.0;1858;10197.0;0.645;7222;93;0.5;0.154;1;(3, 4];(45, 50];(5000, 20000];(90, 100]
718491708;Existing Customer;53;F;2;2. College;Single;6. Unknown;1. Blue;38;2;3;3;16592.0;1435;15157.0;0.76;7642;89;0.648;0.086;1;(3, 4];(50, 55];(5000, 20000];(80, 90]
787502883;Existing Customer;60;F;1;6. Doctorate;Single;6. Unknown;2. Silver;48;1;2;1;34516.0;1542;32974.0;0.603;7443;98;0.556;0.045;1;(3, 4];(55, 75];(5000, 20000];(90, 100]
715183308;Existing Customer;47;M;3;5. Post-Graduate;Unknown;6. Unknown;2. Silver;38;2;1;2;33184.0;855;32329.0;0.728;7190;93;0.525;0.026;1;(3, 4];(45, 50];(5000, 20000];(90, 100]
713872833;Existing Customer;54;F;2;4. Graduate;Single;2. $40K - 60K;1. Blue;41;2;1;3;10753.0;1845;8908.0;0.689;7302;80;0.702;0.172;1;(3, 4];(50, 55];(5000, 20000];(70, 80]
708535158;Existing Customer;39;M;2;5. Post-Graduate;Unknown;4. $80K - 120K;1. Blue;29;1;1;3;9959.0;1501;8458.0;0.822;8505;86;0.536;0.151;1;(2, 3];(35, 40];(5000, 20000];(80, 90]
711658758;Existing Customer;46;F;3;1. Uneducated;Married;1. < $40K;1. Blue;35;6;5;1;2069.0;1101;968.0;0.741;7307;82;0.745;0.532;1;(2, 3];(45, 50];(5000, 20000];(80, 90]
717248583;Existing Customer;43;F;3;2. College;Married;1. < $40K;2. Silver;34;4;2;2;11362.0;1871;9491.0;0.859;7849;88;0.63;0.165;1;(2, 3];(40, 45];(5000, 20000];(80, 90]
713087958;Existing Customer;53;M;4;3. High School;Divorced;5. 120K+;1. Blue;36;3;3;2;34516.0;1337;33179.0;0.704;7919;85;0.635;0.039;1;(2, 3];(50, 55];(5000, 20000];(80, 90]
721495458;Existing Customer;44;M;3;4. Graduate;Married;3. $60K - 80K;1. Blue;32;2;1;1;20001.0;0;20001.0;0.742;8094;96;0.6;0.0;1;(2, 3];(40, 45];(5000, 20000];(90, 100]
786097158;Existing Customer;48;M;2;3. High School;Married;2. $40K - 60K;1. Blue;42;2;3;2;8786.0;1559;7227.0;0.909;8575;92;0.736;0.177;1;(3, 4];(45, 50];(5000, 20000];(90, 100]
712219083;Existing Customer;41;M;3;1. Uneducated;Single;4. $80K - 120K;1. Blue;28;1;3;3;7142.0;1917;5225.0;0.727;7892;83;0.729;0.268;1;(2, 3];(40, 45];(5000, 20000];(80, 90]
715327683;Attrited Customer;45;F;4;5. Post-Graduate;Single;1. < $40K;1. Blue;36;1;3;3;4477.0;2517;1960.0;1.022;4996;55;0.486;0.562;0;(2, 3];(40, 45];(4500, 5000];(50, 60]
715624533;Existing Customer;41;F;3;7. Unknown;Unknown;2. $40K - 60K;1. Blue;30;1;2;3;5357.0;1272;4085.0;0.708;7730;97;0.54;0.237;1;(2, 3];(40, 45];(5000, 20000];(90, 100]
715599633;Existing Customer;51;M;1;2. College;Married;4. $80K - 120K;2. Silver;38;2;3;2;34516.0;0;34516.0;0.678;7686;89;0.618;0.0;1;(3, 4];(50, 55];(5000, 20000];(80, 90]
718958583;Attrited Customer;44;M;4;5. Post-Graduate;Single;4. $80K - 120K;1. Blue;36;5;3;2;2367.0;1606;761.0;0.956;4506;59;0.639;0.678;0;(2, 3];(40, 45];(4500, 5000];(50, 60]
717397983;Existing Customer;39;M;2;1. Uneducated;Single;3. $60K - 80K;1. Blue;29;2;2;3;23402.0;958;22444.0;0.646;7570;98;0.633;0.041;1;(2, 3];(35, 40];(5000, 20000];(90, 100]
715037133;Existing Customer;40;M;3;6. Doctorate;Unknown;1. < $40K;1. Blue;36;1;1;3;4587.0;1771;2816.0;0.647;7479;83;0.694;0.386;1;(2, 3];(35, 40];(5000, 20000];(80, 90]
818767458;Existing Customer;41;M;3;4. Graduate;Married;5. 120K+;1. Blue;36;2;3;2;6565.0;1130;5435.0;0.823;7729;97;0.644;0.172;1;(2, 3];(40, 45];(5000, 20000];(90, 100]
778863258;Attrited Customer;46;F;4;7. Unknown;Married;6. Unknown;1. Blue;27;1;2;3;6030.0;0;6030.0;1.031;4983;62;0.442;0.0;0;(2, 3];(45, 50];(4500, 5000];(60, 70]
711963183;Existing Customer;50;M;3;1. Uneducated;Married;1. < $40K;1. Blue;36;2;3;3;5128.0;0;5128.0;0.704;7588;98;0.581;0.0;1;(2, 3];(45, 50];(5000, 20000];(90, 100]
772404633;Existing Customer;49;M;2;4. Graduate;Married;4. $80K - 120K;2. Silver;39;1;1;2;34516.0;1118;33398.0;0.671;7734;74;0.609;0.032;1;(3, 4];(45, 50];(5000, 20000];(70, 80]
713302758;Existing Customer;49;M;2;4. Graduate;Married;5. 120K+;1. Blue;40;2;4;1;14646.0;1448;13198.0;0.895;8160;92;0.586;0.099;1;(3, 4];(45, 50];(5000, 20000];(90, 100]
717859233;Existing Customer;41;M;5;4. Graduate;Married;4. $80K - 120K;1. Blue;37;1;3;2;12578.0;2517;10061.0;0.875;8362;82;0.64;0.2;1;(3, 4];(40, 45];(5000, 20000];(80, 90]
712955433;Existing Customer;36;F;4;1. Uneducated;Unknown;2. $40K - 60K;1. Blue;16;1;2;2;4370.0;1222;3148.0;0.648;7223;90;0.552;0.28;1;(1, 2];(35, 40];(5000, 20000];(80, 90]
718292283;Existing Customer;52;F;1;3. High School;Single;2. $40K - 60K;1. Blue;42;1;3;1;3416.0;1970;1446.0;0.804;8254;75;0.596;0.577;1;(3, 4];(50, 55];(5000, 20000];(70, 80]
713197308;Existing Customer;42;M;4;4. Graduate;Married;3. $60K - 80K;2. Silver;33;1;2;1;6224.0;0;6224.0;0.63;7612;82;0.783;0.0;1;(2, 3];(40, 45];(5000, 20000];(80, 90]
789175683;Existing Customer;49;F;2;2. College;Married;1. < $40K;2. Silver;38;2;3;2;10741.0;2517;8224.0;1.087;8352;71;0.821;0.234;1;(3, 4];(45, 50];(5000, 20000];(70, 80]
811700058;Attrited Customer;41;M;2;4. Graduate;Single;3. $60K - 80K;3. Gold;36;2;3;3;34516.0;687;33829.0;1.015;4822;57;0.295;0.02;0;(2, 3];(40, 45];(4500, 5000];(50, 60]
818476383;Existing Customer;50;M;1;7. Unknown;Unknown;5. 120K+;2. Silver;45;2;2;0;34516.0;1514;33002.0;0.736;7333;72;1.0;0.044;1;(3, 4];(45, 50];(5000, 20000];(70, 80]
720164358;Attrited Customer;53;F;4;4. Graduate;Single;2. $40K - 60K;1. Blue;43;1;3;2;6058.0;0;6058.0;0.997;4754;60;0.463;0.0;0;(3, 4];(50, 55];(4500, 5000];(50, 60]
710357208;Existing Customer;49;M;4;1. Uneducated;Married;4. $80K - 120K;1. Blue;39;2;3;2;8561.0;915;7646.0;0.637;7341;79;0.491;0.107;1;(3, 4];(45, 50];(5000, 20000];(70, 80]
711325308;Attrited Customer;46;M;3;7. Unknown;Single;4. $80K - 120K;1. Blue;34;4;3;3;9959.0;0;9959.0;1.049;4859;64;0.524;0.0;0;(2, 3];(45, 50];(4500, 5000];(60, 70]
721486908;Existing Customer;51;F;5;3. High School;Single;1. < $40K;1. Blue;36;1;1;1;7645.0;2076;5569.0;0.759;7710;75;0.875;0.272;1;(2, 3];(50, 55];(5000, 20000];(70, 80]
711210633;Existing Customer;51;M;3;1. Uneducated;Single;3. $60K - 80K;1. Blue;42;2;4;1;1922.0;1124;798.0;0.766;8049;76;0.434;0.585;1;(3, 4];(50, 55];(5000, 20000];(70, 80]
712570458;Existing Customer;51;F;2;3. High School;Married;1. < $40K;1. Blue;33;2;1;3;5625.0;1640;3985.0;0.893;7890;75;0.875;0.292;1;(2, 3];(50, 55];(5000, 20000];(70, 80]
712058133;Existing Customer;54;F;2;2. College;Single;1. < $40K;1. Blue;36;1;3;3;2274.0;708;1566.0;0.677;7735;74;0.682;0.311;1;(2, 3];(50, 55];(5000, 20000];(70, 80]
708153558;Existing Customer;46;M;5;6. Doctorate;Divorced;5. 120K+;1. Blue;31;1;2;2;34516.0;1802;32714.0;0.871;7936;101;0.485;0.052;1;(2, 3];(45, 50];(5000, 20000];(100, 110]
709893858;Attrited Customer;43;M;3;5. Post-Graduate;Married;2. $40K - 60K;1. Blue;36;6;2;2;9422.0;2108;7314.0;0.891;4633;58;0.611;0.224;0;(2, 3];(40, 45];(4500, 5000];(50, 60]
709225758;Existing Customer;48;F;3;5. Post-Graduate;Married;6. Unknown;1. Blue;37;2;1;3;7469.0;2474;4995.0;0.674;8213;86;0.623;0.331;1;(3, 4];(45, 50];(5000, 20000];(80, 90]
709984083;Existing Customer;43;F;3;7. Unknown;Single;1. < $40K;1. Blue;36;2;2;2;3849.0;1281;2568.0;0.777;7930;90;0.607;0.333;1;(2, 3];(40, 45];(5000, 20000];(80, 90]
711854808;Attrited Customer;41;M;3;3. High School;Married;5. 120K+;1. Blue;32;2;2;1;34516.0;0;34516.0;0.965;4734;57;0.541;0.0;0;(2, 3];(40, 45];(4500, 5000];(50, 60]
822125283;Existing Customer;49;M;3;1. Uneducated;Married;4. $80K - 120K;1. Blue;45;2;1;1;4778.0;1351;3427.0;0.785;7590;74;0.682;0.283;1;(3, 4];(45, 50];(5000, 20000];(70, 80]
717340608;Existing Customer;51;F;3;3. High School;Single;6. Unknown;3. Gold;39;1;1;2;34516.0;1873;32643.0;0.629;7703;104;0.677;0.054;1;(3, 4];(50, 55];(5000, 20000];(100, 110]
711084183;Existing Customer;47;F;5;1. Uneducated;Unknown;2. $40K - 60K;1. Blue;42;2;2;3;5168.0;2265;2903.0;0.715;8211;80;0.818;0.438;1;(3, 4];(45, 50];(5000, 20000];(70, 80]
720891633;Attrited Customer;53;F;2;3. High School;Single;1. < $40K;1. Blue;46;6;1;2;3199.0;0;3199.0;1.047;4805;59;0.639;0.0;0;(3, 4];(50, 55];(4500, 5000];(50, 60]
719607183;Existing Customer;55;F;2;4. Graduate;Single;6. Unknown;1. Blue;42;2;3;2;21046.0;1631;19415.0;0.731;7653;95;0.638;0.077;1;(3, 4];(50, 55];(5000, 20000];(90, 100]
715839708;Existing Customer;51;M;1;4. Graduate;Married;5. 120K+;1. Blue;39;2;3;2;34516.0;2452;32064.0;0.707;7111;82;0.608;0.071;1;(3, 4];(50, 55];(5000, 20000];(80, 90]
717008358;Existing Customer;40;F;1;7. Unknown;Married;1. < $40K;1. Blue;36;1;2;2;6540.0;0;6540.0;0.723;7919;88;0.6;0.0;1;(2, 3];(35, 40];(5000, 20000];(80, 90]
769152783;Attrited Customer;60;F;2;3. High School;Single;1. < $40K;1. Blue;54;1;6;2;8141.0;1811;6330.0;1.043;5043;53;0.432;0.222;0;(4, 5];(55, 75];(5000, 20000];(50, 60]
788240358;Existing Customer;40;F;5;4. Graduate;Married;6. Unknown;2. Silver;24;2;1;2;33441.0;686;32755.0;0.761;8452;83;0.509;0.021;1;(1, 2];(35, 40];(5000, 20000];(80, 90]
716098683;Existing Customer;46;F;5;4. Graduate;Unknown;6. Unknown;1. Blue;36;2;3;1;5496.0;1816;3680.0;0.678;7985;93;0.603;0.33;1;(2, 3];(45, 50];(5000, 20000];(90, 100]
802675983;Existing Customer;42;F;3;4. Graduate;Married;1. < $40K;1. Blue;33;2;3;1;3794.0;1544;2250.0;0.72;7872;80;0.538;0.407;1;(2, 3];(40, 45];(5000, 20000];(70, 80]
712716108;Existing Customer;46;F;2;4. Graduate;Single;1. < $40K;1. Blue;36;1;1;1;5785.0;2130;3655.0;0.813;7950;86;0.593;0.368;1;(2, 3];(45, 50];(5000, 20000];(80, 90]
709238358;Existing Customer;51;F;0;1. Uneducated;Married;6. Unknown;1. Blue;39;1;3;2;19387.0;810;18577.0;0.746;7604;87;0.642;0.042;1;(3, 4];(50, 55];(5000, 20000];(80, 90]
708682908;Existing Customer;43;F;4;7. Unknown;Single;6. Unknown;1. Blue;28;2;2;1;2838.0;1934;904.0;0.873;8644;87;0.554;0.681;1;(2, 3];(40, 45];(5000, 20000];(80, 90]
812794983;Existing Customer;41;F;3;2. College;Married;1. < $40K;1. Blue;31;2;2;2;4086.0;1974;2112.0;0.775;7932;87;0.642;0.483;1;(2, 3];(40, 45];(5000, 20000];(80, 90]
708968733;Existing Customer;47;M;3;1. Uneducated;Married;4. $80K - 120K;1. Blue;38;1;3;2;31987.0;0;31987.0;0.814;7926;83;0.537;0.0;1;(3, 4];(45, 50];(5000, 20000];(80, 90]
740065833;Existing Customer;47;F;3;4. Graduate;Single;1. < $40K;2. Silver;40;1;2;2;11128.0;2517;8611.0;0.8;8526;93;0.661;0.226;1;(3, 4];(45, 50];(5000, 20000];(90, 100]
721063533;Existing Customer;51;M;2;4. Graduate;Single;2. $40K - 60K;1. Blue;41;1;3;3;3062.0;2058;1004.0;0.622;7289;75;0.705;0.672;1;(3, 4];(50, 55];(5000, 20000];(70, 80]
718189908;Existing Customer;44;F;4;7. Unknown;Unknown;2. $40K - 60K;3. Gold;31;2;2;3;23981.0;2135;21846.0;0.749;7885;86;0.564;0.089;1;(2, 3];(40, 45];(5000, 20000];(80, 90]
780064983;Existing Customer;44;M;1;4. Graduate;Married;4. $80K - 120K;3. Gold;29;2;1;3;34516.0;942;33574.0;0.75;7665;86;0.593;0.027;1;(2, 3];(40, 45];(5000, 20000];(80, 90]
770920908;Existing Customer;39;F;0;7. Unknown;Single;2. $40K - 60K;2. Silver;26;1;1;1;22054.0;1146;20908.0;0.842;8055;82;0.673;0.052;1;(2, 3];(35, 40];(5000, 20000];(80, 90]
718046433;Existing Customer;53;F;2;4. Graduate;Unknown;1. < $40K;1. Blue;35;1;2;3;2199.0;693;1506.0;0.654;7342;86;0.483;0.315;1;(2, 3];(50, 55];(5000, 20000];(80, 90]
711842508;Existing Customer;45;M;3;1. Uneducated;Unknown;4. $80K - 120K;1. Blue;33;2;3;3;9303.0;1580;7723.0;0.877;7825;87;0.45;0.17;1;(2, 3];(40, 45];(5000, 20000];(80, 90]
772869033;Existing Customer;47;M;3;7. Unknown;Single;5. 120K+;3. Gold;38;2;4;3;34516.0;1342;33174.0;0.69;7283;89;0.648;0.039;1;(3, 4];(45, 50];(5000, 20000];(80, 90]
715298808;Existing Customer;40;M;2;3. High School;Divorced;2. $40K - 60K;1. Blue;32;1;3;2;7566.0;1618;5948.0;0.72;7570;88;0.544;0.214;1;(2, 3];(35, 40];(5000, 20000];(80, 90]
708877458;Existing Customer;50;F;3;1. Uneducated;Married;6. Unknown;1. Blue;34;2;3;3;11343.0;0;11343.0;0.709;8027;94;0.679;0.0;1;(2, 3];(45, 50];(5000, 20000];(90, 100]
