Client_ID;Attrition_Flag;Customer_Age;Gender;Dependent_count;Education_Level;Marital_Status;Income_Category;Card_Category;Months_on_book;Total_Relationship_Count;Months_Inactive_12_mon;Contacts_Count_12_mon;Credit_Limit;Total_Revolving_Bal;Avg_Open_To_Buy;Total_Amt_Chng_Q4_Q1;Total_Trans_Amt;Total_Trans_Ct;Total_Ct_Chng_Q4_Q1;Avg_Utilization_Ratio;Is_Active;Years_on_book;Customer_Age_agg;Total_Trans_Amt_agg;Total_Trans_Ct_agg
710353233;Existing Customer;48;M;3;2. College;Divorced;3. $60K - 80K;1. Blue;39;4;3;2;13233.0;1106;12127.0;0.882;4288;47;0.621;0.084;1;(3, 4];(45, 50];(4000, 4500];(40, 50]
713853858;Existing Customer;41;M;4;7. Unknown;Married;4. $80K - 120K;2. Silver;31;5;2;2;34516.0;1433;33083.0;0.758;2589;57;0.676;0.042;1;(2, 3];(40, 45];(2500, 3000];(50, 60]
799239033;Attrited Customer;53;F;3;3. High School;Single;2. $40K - 60K;1. Blue;47;1;3;4;1714.0;0;1714.0;0.661;2279;46;0.533;0.0;0;(3, 4];(50, 55];(2000, 2500];(40, 50]
814483608;Attrited Customer;47;F;4;4. Graduate;Divorced;1. < $40K;1. Blue;42;1;3;3;5798.0;2517;3281.0;0.58;1860;43;0.433;0.434;0;(3, 4];(45, 50];(1500, 2000];(40, 50]
715514133;Attrited Customer;44;F;4;4. Graduate;Married;1. < $40K;1. Blue;31;3;3;4;2184.0;0;2184.0;0.671;1973;42;0.556;0.0;0;(2, 3];(40, 45];(1500, 2000];(40, 50]
794707083;Attrited Customer;50;M;2;2. College;Single;4. $80K - 120K;1. Blue;44;5;2;4;3495.0;0;3495.0;0.639;2131;41;0.464;0.0;0;(3, 4];(45, 50];(2000, 2500];(40, 50]
805313808;Attrited Customer;52;F;3;3. High School;Married;2. $40K - 60K;1. Blue;47;2;2;3;8018.0;134;7884.0;0.717;2409;38;0.31;0.017;0;(3, 4];(50, 55];(2000, 2500];(30, 40]
772922883;Attrited Customer;41;M;3;7. Unknown;Married;4. $80K - 120K;1. Blue;22;3;3;4;20543.0;0;20543.0;0.547;1874;42;0.615;0.0;0;(1, 2];(40, 45];(1500, 2000];(40, 50]
720338658;Existing Customer;56;F;3;5. Post-Graduate;Single;1. < $40K;1. Blue;42;3;2;2;2490.0;1623;867.0;0.79;2998;60;0.622;0.652;1;(3, 4];(55, 75];(2500, 3000];(50, 60]
787921383;Attrited Customer;53;M;0;3. High School;Single;5. 120K+;2. Silver;44;2;4;4;34516.0;2297;32219.0;0.416;1461;43;0.536;0.067;0;(3, 4];(50, 55];(1000, 1500];(40, 50]
807584958;Attrited Customer;50;M;3;1. Uneducated;Married;3. $60K - 80K;1. Blue;45;2;2;5;21096.0;0;21096.0;0.637;1882;39;0.345;0.0;0;(3, 4];(45, 50];(1500, 2000];(30, 40]
715405758;Attrited Customer;50;F;1;3. High School;Single;6. Unknown;1. Blue;42;5;0;4;10057.0;0;10057.0;0.792;2383;42;0.448;0.0;0;(3, 4];(45, 50];(2000, 2500];(40, 50]
718515483;Attrited Customer;64;M;0;4. Graduate;Single;1. < $40K;1. Blue;52;2;3;5;3570.0;2517;1053.0;0.69;3289;47;0.958;0.705;0;(4, 5];(55, 75];(3000, 3500];(40, 50]
715664808;Attrited Customer;43;M;2;4. Graduate;Single;4. $80K - 120K;1. Blue;30;3;3;3;34516.0;0;34516.0;0.688;2427;51;0.645;0.0;0;(2, 3];(40, 45];(2000, 2500];(50, 60]
720551733;Attrited Customer;46;F;4;6. Doctorate;Married;6. Unknown;1. Blue;26;3;3;6;15195.0;0;15195.0;0.726;2631;41;0.64;0.0;0;(2, 3];(45, 50];(2500, 3000];(40, 50]
710533233;Attrited Customer;38;F;1;4. Graduate;Married;1. < $40K;1. Blue;29;3;3;4;1438.3;0;1438.3;0.508;2139;47;0.567;0.0;0;(2, 3];(35, 40];(2000, 2500];(40, 50]
720197058;Attrited Customer;47;F;3;4. Graduate;Unknown;6. Unknown;1. Blue;33;1;3;4;3443.0;0;3443.0;0.832;2505;45;0.452;0.0;0;(2, 3];(45, 50];(2500, 3000];(40, 50]
716317458;Attrited Customer;51;F;2;5. Post-Graduate;Single;1. < $40K;1. Blue;36;3;3;3;4281.0;0;4281.0;0.447;1723;44;0.375;0.0;0;(2, 3];(50, 55];(1500, 2000];(40, 50]
720879708;Existing Customer;52;M;2;3. High School;Single;4. $80K - 120K;1. Blue;44;3;2;4;28186.0;1308;26878.0;0.679;2853;64;0.73;0.046;1;(3, 4];(50, 55];(2500, 3000];(60, 70]
710763783;Existing Customer;49;M;2;3. High School;Married;4. $80K - 120K;1. Blue;32;4;1;3;28142.0;762;27380.0;0.982;3676;47;1.35;0.027;1;(2, 3];(45, 50];(3500, 4000];(40, 50]
717035283;Attrited Customer;46;M;1;4. Graduate;Single;3. $60K - 80K;1. Blue;37;2;3;4;2445.0;848;1597.0;0.771;2216;39;0.56;0.347;0;(3, 4];(45, 50];(2000, 2500];(30, 40]
718110858;Attrited Customer;42;M;4;7. Unknown;Married;2. $40K - 60K;1. Blue;36;2;3;5;1606.0;0;1606.0;0.87;2628;41;0.64;0.0;0;(2, 3];(40, 45];(2500, 3000];(40, 50]
803113383;Attrited Customer;55;F;1;1. Uneducated;Single;1. < $40K;1. Blue;49;3;4;3;3292.0;0;3292.0;0.482;2222;54;0.636;0.0;0;(4, 5];(50, 55];(2000, 2500];(50, 60]
721273008;Attrited Customer;54;F;1;2. College;Unknown;1. < $40K;2. Silver;43;6;3;4;10797.0;1252;9545.0;0.489;1739;38;0.226;0.116;0;(3, 4];(50, 55];(1500, 2000];(30, 40]
715762083;Existing Customer;46;M;0;1. Uneducated;Single;3. $60K - 80K;2. Silver;36;6;3;2;30501.0;2030;28471.0;0.56;2525;45;0.5;0.067;1;(2, 3];(45, 50];(2500, 3000];(40, 50]
820282383;Attrited Customer;45;F;2;4. Graduate;Married;1. < $40K;1. Blue;40;6;3;3;5848.0;2517;3331.0;0.561;2000;32;0.28;0.43;0;(3, 4];(40, 45];(1500, 2000];(30, 40]
712555233;Existing Customer;59;F;0;4. Graduate;Single;2. $40K - 60K;1. Blue;48;4;1;2;4205.0;710;3495.0;0.504;2023;38;0.727;0.169;1;(3, 4];(55, 75];(2000, 2500];(30, 40]
712693908;Attrited Customer;43;M;3;4. Graduate;Married;5. 120K+;1. Blue;31;2;4;1;13883.0;783;13100.0;0.749;1871;32;0.684;0.056;0;(2, 3];(40, 45];(1500, 2000];(30, 40]
711655683;Existing Customer;55;M;1;1. Uneducated;Single;3. $60K - 80K;2. Silver;46;4;2;4;25991.0;0;25991.0;0.639;2996;62;0.879;0.0;1;(3, 4];(50, 55];(2500, 3000];(60, 70]
708642708;Attrited Customer;40;F;2;1. Uneducated;Married;6. Unknown;1. Blue;36;3;2;3;13019.0;0;13019.0;0.487;1484;33;0.435;0.0;0;(2, 3];(35, 40];(1000, 1500];(30, 40]
811475733;Attrited Customer;53;F;1;2. College;Married;2. $40K - 60K;1. Blue;48;2;2;3;3339.0;0;3339.0;0.694;2432;48;0.6;0.0;0;(3, 4];(50, 55];(2000, 2500];(40, 50]
713788083;Attrited Customer;28;F;1;4. Graduate;Single;1. < $40K;1. Blue;36;4;2;5;1624.0;0;1624.0;0.299;1897;35;0.25;0.0;0;(2, 3];(25, 30];(1500, 2000];(30, 40]
780067158;Attrited Customer;51;F;2;1. Uneducated;Single;1. < $40K;1. Blue;36;2;3;3;1746.0;1107;639.0;0.539;1907;47;0.621;0.634;0;(2, 3];(50, 55];(1500, 2000];(40, 50]
709798908;Attrited Customer;45;F;4;7. Unknown;Single;1. < $40K;1. Blue;32;3;3;4;2858.0;0;2858.0;1.058;2611;43;0.483;0.0;0;(2, 3];(40, 45];(2500, 3000];(40, 50]
718711158;Attrited Customer;52;M;3;4. Graduate;Married;5. 120K+;1. Blue;36;1;2;3;3841.0;2517;1324.0;0.841;2680;51;0.545;0.655;0;(2, 3];(50, 55];(2500, 3000];(50, 60]
719038008;Existing Customer;48;F;4;4. Graduate;Single;1. < $40K;1. Blue;35;3;2;2;1705.0;1192;513.0;0.763;4862;41;0.242;0.699;1;(2, 3];(45, 50];(4500, 5000];(40, 50]
709143183;Attrited Customer;52;F;2;6. Doctorate;Married;2. $40K - 60K;1. Blue;43;3;2;4;1822.0;1605;217.0;0.756;2538;39;0.696;0.881;0;(3, 4];(50, 55];(2500, 3000];(30, 40]
821759658;Attrited Customer;41;F;4;3. High School;Divorced;2. $40K - 60K;1. Blue;37;3;2;3;4650.0;204;4446.0;0.685;2014;54;0.8;0.044;0;(3, 4];(40, 45];(2000, 2500];(50, 60]
712783083;Attrited Customer;48;F;4;3. High School;Married;1. < $40K;1. Blue;37;1;2;3;3607.0;0;3607.0;0.504;2013;35;0.458;0.0;0;(3, 4];(45, 50];(2000, 2500];(30, 40]
826261008;Attrited Customer;48;F;3;4. Graduate;Unknown;1. < $40K;1. Blue;44;3;3;2;1438.3;0;1438.3;0.736;2054;46;0.586;0.0;0;(3, 4];(45, 50];(2000, 2500];(40, 50]
709444983;Attrited Customer;38;F;3;1. Uneducated;Single;2. $40K - 60K;1. Blue;30;3;2;3;2435.0;2432;3.0;0.12;1460;32;0.103;0.999;0;(2, 3];(35, 40];(1000, 1500];(30, 40]
769575783;Attrited Customer;49;F;3;2. College;Married;1. < $40K;1. Blue;41;3;3;3;1603.0;749;854.0;0.733;2644;43;0.483;0.467;0;(3, 4];(45, 50];(2500, 3000];(40, 50]
709563258;Attrited Customer;50;F;2;1. Uneducated;Single;6. Unknown;1. Blue;41;2;3;2;2751.0;2253;498.0;0.497;2108;40;0.481;0.819;0;(3, 4];(45, 50];(2000, 2500];(30, 40]
712257258;Attrited Customer;50;F;1;3. High School;Single;1. < $40K;1. Blue;36;4;2;5;1457.0;0;1457.0;0.493;1441;39;0.393;0.0;0;(2, 3];(45, 50];(1000, 1500];(30, 40]
711175083;Existing Customer;54;M;3;6. Doctorate;Single;3. $60K - 80K;1. Blue;41;4;2;3;9110.0;0;9110.0;0.662;2999;75;0.786;0.0;1;(3, 4];(50, 55];(2500, 3000];(70, 80]
708916083;Attrited Customer;49;F;0;6. Doctorate;Unknown;1. < $40K;1. Blue;37;5;2;3;1749.0;0;1749.0;1.006;2510;38;0.407;0.0;0;(3, 4];(45, 50];(2500, 3000];(30, 40]
778364583;Attrited Customer;45;F;2;4. Graduate;Married;1. < $40K;1. Blue;25;3;2;3;5911.0;916;4995.0;0.471;1656;31;0.722;0.155;0;(2, 3];(40, 45];(1500, 2000];(30, 40]
717308433;Attrited Customer;49;M;5;1. Uneducated;Unknown;3. $60K - 80K;1. Blue;43;3;3;3;1960.0;0;1960.0;0.493;2253;39;0.345;0.0;0;(3, 4];(45, 50];(2000, 2500];(30, 40]
713796033;Attrited Customer;47;M;2;4. Graduate;Married;2. $40K - 60K;1. Blue;42;6;3;3;4738.0;0;4738.0;0.641;1900;36;0.5;0.0;0;(3, 4];(45, 50];(1500, 2000];(30, 40]
710812533;Attrited Customer;46;F;3;3. High School;Single;6. Unknown;2. Silver;36;4;2;3;34516.0;154;34362.0;0.602;1987;46;0.586;0.004;0;(2, 3];(45, 50];(1500, 2000];(40, 50]
714864333;Attrited Customer;43;M;2;2. College;Divorced;5. 120K+;1. Blue;37;4;1;2;34516.0;0;34516.0;0.536;1370;38;0.357;0.0;0;(3, 4];(40, 45];(1000, 1500];(30, 40]
720810783;Attrited Customer;54;F;2;4. Graduate;Married;6. Unknown;1. Blue;44;2;3;3;3781.0;1692;2089.0;0.791;2310;43;0.72;0.448;0;(3, 4];(50, 55];(2000, 2500];(40, 50]
715987758;Attrited Customer;49;M;3;4. Graduate;Single;4. $80K - 120K;1. Blue;36;3;2;1;3261.0;0;3261.0;1.012;3081;50;0.667;0.0;0;(2, 3];(45, 50];(3000, 3500];(40, 50]
713388108;Attrited Customer;62;F;0;3. High School;Unknown;1. < $40K;1. Blue;51;4;2;3;5210.0;0;5210.0;0.64;2162;36;0.161;0.0;0;(4, 5];(55, 75];(2000, 2500];(30, 40]
719917233;Attrited Customer;49;M;3;5. Post-Graduate;Married;4. $80K - 120K;1. Blue;36;3;3;2;13382.0;1159;12223.0;0.404;1828;45;0.5;0.087;0;(2, 3];(45, 50];(1500, 2000];(40, 50]
717103758;Attrited Customer;63;M;0;4. Graduate;Single;6. Unknown;1. Blue;55;5;0;2;18550.0;0;18550.0;0.908;2616;42;0.826;0.0;0;(4, 5];(55, 75];(2500, 3000];(40, 50]
721365033;Attrited Customer;37;M;3;1. Uneducated;Single;2. $40K - 60K;1. Blue;36;3;2;4;1696.0;0;1696.0;0.857;2095;43;0.536;0.0;0;(2, 3];(35, 40];(2000, 2500];(40, 50]
810974958;Attrited Customer;51;M;2;3. High School;Married;3. $60K - 80K;1. Blue;46;5;3;2;4123.0;1760;2363.0;0.869;2447;40;0.429;0.427;0;(3, 4];(50, 55];(2000, 2500];(30, 40]
712267983;Attrited Customer;57;F;0;4. Graduate;Single;1. < $40K;1. Blue;45;4;3;3;3023.0;2517;506.0;0.646;2477;42;0.615;0.833;0;(3, 4];(55, 75];(2000, 2500];(40, 50]
718250883;Attrited Customer;59;F;2;3. High School;Married;6. Unknown;1. Blue;51;3;3;3;3875.0;1397;2478.0;0.573;2312;49;0.581;0.361;0;(4, 5];(55, 75];(2000, 2500];(40, 50]
802243458;Attrited Customer;48;M;2;6. Doctorate;Single;2. $40K - 60K;1. Blue;42;6;3;2;2760.0;0;2760.0;0.576;1759;34;0.214;0.0;0;(3, 4];(45, 50];(1500, 2000];(30, 40]
720330558;Attrited Customer;44;M;3;4. Graduate;Married;4. $80K - 120K;1. Blue;25;5;2;3;25256.0;966;24290.0;0.488;2048;40;0.333;0.038;0;(2, 3];(40, 45];(2000, 2500];(30, 40]
720784833;Attrited Customer;48;F;3;4. Graduate;Single;6. Unknown;1. Blue;36;3;3;1;1630.0;1243;387.0;0.4;1884;43;0.303;0.763;0;(2, 3];(45, 50];(1500, 2000];(40, 50]
721448283;Attrited Customer;39;F;1;4. Graduate;Single;1. < $40K;1. Blue;26;3;3;1;1876.0;1536;340.0;0.712;2579;47;0.469;0.819;0;(2, 3];(35, 40];(2500, 3000];(40, 50]
710552733;Attrited Customer;42;M;5;7. Unknown;Married;3. $60K - 80K;1. Blue;36;2;3;2;4963.0;0;4963.0;0.637;2335;40;0.429;0.0;0;(2, 3];(40, 45];(2000, 2500];(30, 40]
714384783;Attrited Customer;59;F;1;4. Graduate;Married;1. < $40K;1. Blue;36;2;3;3;2468.0;0;2468.0;0.5;2017;37;0.762;0.0;0;(2, 3];(55, 75];(2000, 2500];(30, 40]
713847858;Attrited Customer;49;F;3;4. Graduate;Divorced;1. < $40K;1. Blue;36;3;3;3;1438.3;0;1438.3;0.409;1849;43;0.536;0.0;0;(2, 3];(45, 50];(1500, 2000];(40, 50]
810875958;Attrited Customer;51;F;3;4. Graduate;Married;1. < $40K;1. Blue;46;1;4;3;2016.0;395;1621.0;0.711;2473;44;0.571;0.196;0;(3, 4];(50, 55];(2000, 2500];(40, 50]
718766058;Attrited Customer;56;M;2;4. Graduate;Single;4. $80K - 120K;1. Blue;36;1;2;2;1438.3;0;1438.3;0.65;2123;37;0.542;0.0;0;(2, 3];(55, 75];(2000, 2500];(30, 40]
709309308;Attrited Customer;50;M;3;2. College;Unknown;4. $80K - 120K;1. Blue;37;1;3;2;27186.0;0;27186.0;0.504;1704;34;0.478;0.0;0;(3, 4];(45, 50];(1500, 2000];(30, 40]
711721458;Attrited Customer;50;F;2;4. Graduate;Unknown;1. < $40K;1. Blue;36;5;2;2;1438.3;0;1438.3;0.658;2329;43;0.593;0.0;0;(2, 3];(45, 50];(2000, 2500];(40, 50]
708798483;Attrited Customer;37;F;3;7. Unknown;Single;6. Unknown;1. Blue;24;2;3;2;2054.0;0;2054.0;0.87;2567;43;0.593;0.0;0;(1, 2];(35, 40];(2500, 3000];(40, 50]
708501783;Attrited Customer;43;M;2;3. High School;Married;5. 120K+;1. Blue;36;6;2;4;34516.0;1477;33039.0;0.324;1868;40;0.212;0.043;0;(2, 3];(40, 45];(1500, 2000];(30, 40]
710641008;Existing Customer;44;F;2;3. High School;Single;1. < $40K;1. Blue;36;5;3;4;8685.0;0;8685.0;0.666;2473;56;0.6;0.0;1;(2, 3];(40, 45];(2000, 2500];(50, 60]
719328858;Attrited Customer;56;M;4;3. High School;Married;3. $60K - 80K;1. Blue;43;6;2;6;4535.0;0;4535.0;0.831;2342;40;0.6;0.0;0;(3, 4];(55, 75];(2000, 2500];(30, 40]
803800533;Attrited Customer;39;M;1;7. Unknown;Single;2. $40K - 60K;1. Blue;33;3;3;4;2088.0;975;1113.0;1.144;2866;59;0.735;0.467;0;(2, 3];(35, 40];(2500, 3000];(50, 60]
712817808;Existing Customer;39;M;2;4. Graduate;Married;3. $60K - 80K;1. Blue;23;5;2;1;4761.0;1561;3200.0;0.69;2045;53;1.65;0.328;1;(1, 2];(35, 40];(2000, 2500];(50, 60]
718352358;Attrited Customer;49;F;3;5. Post-Graduate;Married;1. < $40K;1. Blue;35;3;3;2;1914.0;0;1914.0;0.677;2687;41;0.414;0.0;0;(2, 3];(45, 50];(2500, 3000];(40, 50]
721026033;Existing Customer;57;F;1;7. Unknown;Single;1. < $40K;1. Blue;44;4;3;2;2564.0;1258;1306.0;1.156;2673;43;0.87;0.491;1;(3, 4];(55, 75];(2500, 3000];(40, 50]
719894433;Attrited Customer;43;F;4;7. Unknown;Married;1. < $40K;1. Blue;24;6;2;3;1679.0;951;728.0;0.706;2492;43;0.593;0.566;0;(1, 2];(40, 45];(2000, 2500];(40, 50]
778720533;Attrited Customer;53;F;4;4. Graduate;Married;1. < $40K;1. Blue;37;3;2;3;1722.0;0;1722.0;0.863;2141;35;0.346;0.0;0;(3, 4];(50, 55];(2000, 2500];(30, 40]
709488108;Attrited Customer;42;M;4;2. College;Single;2. $40K - 60K;1. Blue;36;5;2;3;10543.0;0;10543.0;0.509;1841;39;0.5;0.0;0;(2, 3];(40, 45];(1500, 2000];(30, 40]
716094333;Existing Customer;49;M;1;4. Graduate;Single;4. $80K - 120K;1. Blue;42;6;2;1;17764.0;1459;16305.0;0.964;2750;57;0.9;0.082;1;(3, 4];(45, 50];(2500, 3000];(50, 60]
820276908;Attrited Customer;42;F;4;2. College;Married;2. $40K - 60K;1. Blue;37;3;3;1;4139.0;0;4139.0;0.547;2232;41;0.464;0.0;0;(3, 4];(40, 45];(2000, 2500];(40, 50]
711062958;Existing Customer;43;M;3;4. Graduate;Single;5. 120K+;1. Blue;23;5;2;2;4121.0;2084;2037.0;0.807;3462;49;1.042;0.506;1;(1, 2];(40, 45];(3000, 3500];(40, 50]
819647358;Attrited Customer;38;M;2;7. Unknown;Single;3. $60K - 80K;1. Blue;33;2;3;2;12871.0;0;12871.0;0.598;2413;53;0.606;0.0;0;(2, 3];(35, 40];(2000, 2500];(50, 60]
789502308;Attrited Customer;57;F;3;7. Unknown;Single;1. < $40K;1. Blue;49;1;3;5;1551.0;790;761.0;0.811;2379;46;0.769;0.509;0;(4, 5];(55, 75];(2000, 2500];(40, 50]
712038258;Attrited Customer;48;M;4;7. Unknown;Single;4. $80K - 120K;1. Blue;36;3;3;3;32838.0;1717;31121.0;0.995;2538;42;0.4;0.052;0;(2, 3];(45, 50];(2500, 3000];(40, 50]
712864683;Attrited Customer;42;F;3;6. Doctorate;Single;1. < $40K;1. Blue;30;2;3;3;1438.3;0;1438.3;0.373;1693;37;0.423;0.0;0;(2, 3];(40, 45];(1500, 2000];(30, 40]
713886333;Attrited Customer;47;M;2;3. High School;Married;3. $60K - 80K;1. Blue;39;2;3;1;18660.0;728;17932.0;0.403;1682;43;0.303;0.039;0;(3, 4];(45, 50];(1500, 2000];(40, 50]
711741708;Attrited Customer;41;M;3;5. Post-Graduate;Unknown;4. $80K - 120K;1. Blue;33;3;2;3;7591.0;0;7591.0;0.648;2302;42;0.5;0.0;0;(2, 3];(40, 45];(2000, 2500];(40, 50]
778915233;Attrited Customer;51;F;0;4. Graduate;Married;1. < $40K;1. Blue;32;4;2;3;1757.0;331;1426.0;0.879;2377;47;0.516;0.188;0;(2, 3];(50, 55];(2000, 2500];(40, 50]
780146658;Attrited Customer;40;F;2;5. Post-Graduate;Married;2. $40K - 60K;1. Blue;25;2;2;4;3795.0;2517;1278.0;0.563;1633;32;0.778;0.663;0;(2, 3];(35, 40];(1500, 2000];(30, 40]
755467683;Attrited Customer;48;F;1;4. Graduate;Single;1. < $40K;1. Blue;41;6;2;4;3001.0;482;2519.0;0.814;2403;42;0.615;0.161;0;(3, 4];(45, 50];(2000, 2500];(40, 50]
792864858;Existing Customer;47;M;4;7. Unknown;Unknown;1. < $40K;1. Blue;37;6;3;3;5726.0;834;4892.0;0.569;2311;58;0.487;0.146;1;(3, 4];(45, 50];(2000, 2500];(50, 60]
708804633;Attrited Customer;44;F;2;6. Doctorate;Divorced;1. < $40K;1. Blue;36;1;2;2;1916.0;0;1916.0;1.041;2888;39;0.444;0.0;0;(2, 3];(40, 45];(2500, 3000];(30, 40]
714479358;Attrited Customer;51;M;3;4. Graduate;Single;4. $80K - 120K;1. Blue;36;6;3;3;3610.0;1554;2056.0;0.501;2216;34;0.308;0.43;0;(2, 3];(50, 55];(2000, 2500];(30, 40]
769438608;Attrited Customer;48;F;1;4. Graduate;Married;1. < $40K;1. Blue;42;3;3;2;1942.0;860;1082.0;0.708;2522;42;0.312;0.443;0;(3, 4];(45, 50];(2500, 3000];(40, 50]
822068583;Existing Customer;48;F;4;1. Uneducated;Single;6. Unknown;1. Blue;44;4;3;0;2231.0;0;2231.0;0.712;3946;48;1.286;0.0;1;(3, 4];(45, 50];(3500, 4000];(40, 50]
713608383;Attrited Customer;54;F;1;7. Unknown;Married;1. < $40K;1. Blue;40;1;1;4;1438.3;0;1438.3;0.43;1632;36;0.44;0.0;0;(3, 4];(50, 55];(1500, 2000];(30, 40]
720867708;Attrited Customer;45;F;4;4. Graduate;Unknown;1. < $40K;1. Blue;33;1;3;2;1748.0;1103;645.0;0.739;2335;41;0.708;0.631;0;(2, 3];(40, 45];(2000, 2500];(40, 50]
721126833;Attrited Customer;51;M;2;3. High School;Married;4. $80K - 120K;1. Blue;41;5;2;3;14902.0;0;14902.0;0.312;2038;39;0.625;0.0;0;(3, 4];(50, 55];(2000, 2500];(30, 40]
712807758;Attrited Customer;47;F;3;4. Graduate;Single;1. < $40K;1. Blue;39;3;3;3;1438.3;0;1438.3;0.502;2476;32;0.778;0.0;0;(3, 4];(45, 50];(2000, 2500];(30, 40]
720444408;Attrited Customer;35;F;1;2. College;Single;1. < $40K;1. Blue;25;2;2;4;2231.0;1791;440.0;0.82;2576;42;0.75;0.803;0;(2, 3];(30, 35];(2500, 3000];(40, 50]
811463283;Existing Customer;54;M;0;4. Graduate;Single;4. $80K - 120K;1. Blue;42;3;1;1;22437.0;1389;21048.0;0.917;3283;50;1.273;0.062;1;(3, 4];(50, 55];(3000, 3500];(40, 50]
789358908;Attrited Customer;53;F;3;2. College;Married;1. < $40K;1. Blue;43;3;2;2;3573.0;0;3573.0;0.842;2562;36;0.44;0.0;0;(3, 4];(50, 55];(2500, 3000];(30, 40]
797491683;Attrited Customer;45;M;5;7. Unknown;Married;4. $80K - 120K;2. Silver;39;2;2;3;34516.0;1964;32552.0;0.624;2234;49;0.361;0.057;0;(3, 4];(40, 45];(2000, 2500];(40, 50]
709170108;Attrited Customer;60;F;1;7. Unknown;Single;2. $40K - 60K;1. Blue;41;3;2;4;2425.0;0;2425.0;0.187;1522;36;0.2;0.0;0;(3, 4];(55, 75];(1500, 2000];(30, 40]
716056158;Attrited Customer;63;M;0;4. Graduate;Single;3. $60K - 80K;1. Blue;51;3;3;3;11619.0;0;11619.0;0.631;2395;49;0.361;0.0;0;(4, 5];(55, 75];(2000, 2500];(40, 50]
715406658;Attrited Customer;47;F;1;7. Unknown;Single;1. < $40K;1. Blue;37;4;2;1;2173.0;596;1577.0;0.81;2738;45;0.406;0.274;0;(3, 4];(45, 50];(2500, 3000];(40, 50]
773228133;Attrited Customer;39;F;2;4. Graduate;Married;1. < $40K;1. Blue;29;3;2;2;1677.0;0;1677.0;0.869;2437;41;0.708;0.0;0;(2, 3];(35, 40];(2000, 2500];(40, 50]
716625033;Attrited Customer;32;F;1;4. Graduate;Single;1. < $40K;1. Blue;36;3;3;6;2761.0;0;2761.0;1.047;2753;43;0.654;0.0;0;(2, 3];(30, 35];(2500, 3000];(40, 50]
716782758;Attrited Customer;48;M;3;4. Graduate;Single;3. $60K - 80K;1. Blue;42;3;2;4;19075.0;0;19075.0;0.807;2013;32;0.455;0.0;0;(3, 4];(45, 50];(2000, 2500];(30, 40]
715588008;Existing Customer;45;M;4;2. College;Married;4. $80K - 120K;1. Blue;31;4;3;3;31978.0;1659;30319.0;0.556;2333;51;1.217;0.052;1;(2, 3];(40, 45];(2000, 2500];(50, 60]
708797583;Attrited Customer;49;F;4;7. Unknown;Single;6. Unknown;1. Blue;31;6;3;3;2672.0;0;2672.0;1.038;2576;39;0.5;0.0;0;(2, 3];(45, 50];(2500, 3000];(30, 40]
708809283;Attrited Customer;41;F;4;4. Graduate;Divorced;2. $40K - 60K;1. Blue;33;1;3;1;10360.0;2517;7843.0;0.632;2414;28;0.273;0.243;0;(2, 3];(40, 45];(2000, 2500];(20, 30]
711100608;Attrited Customer;55;M;1;1. Uneducated;Single;3. $60K - 80K;1. Blue;48;5;2;2;1723.0;0;1723.0;1.038;2574;43;0.72;0.0;0;(3, 4];(50, 55];(2500, 3000];(40, 50]
768624258;Attrited Customer;55;F;2;4. Graduate;Single;1. < $40K;1. Blue;49;2;1;2;1583.0;234;1349.0;0.639;2541;36;0.385;0.148;0;(4, 5];(50, 55];(2500, 3000];(30, 40]
778760808;Existing Customer;52;F;2;4. Graduate;Married;1. < $40K;1. Blue;39;4;1;3;8431.0;1862;6569.0;0.59;2008;37;0.682;0.221;1;(3, 4];(50, 55];(2000, 2500];(30, 40]
780126033;Attrited Customer;50;M;4;7. Unknown;Married;2. $40K - 60K;1. Blue;35;6;1;5;12914.0;1227;11687.0;0.392;2082;54;0.459;0.095;0;(2, 3];(45, 50];(2000, 2500];(50, 60]
720135333;Existing Customer;45;F;5;4. Graduate;Single;1. < $40K;1. Blue;34;5;1;0;8694.0;961;7733.0;0.551;1753;49;0.441;0.111;1;(2, 3];(40, 45];(1500, 2000];(40, 50]
719174433;Attrited Customer;36;F;1;7. Unknown;Single;1. < $40K;1. Blue;24;2;1;2;1735.0;0;1735.0;0.74;2467;35;0.346;0.0;0;(1, 2];(35, 40];(2000, 2500];(30, 40]
714346608;Attrited Customer;51;F;2;4. Graduate;Single;2. $40K - 60K;1. Blue;36;3;1;4;1495.0;0;1495.0;0.528;2220;50;0.562;0.0;0;(2, 3];(50, 55];(2000, 2500];(40, 50]
798481383;Attrited Customer;40;F;3;1. Uneducated;Married;1. < $40K;1. Blue;34;5;1;2;2694.0;0;2694.0;0.872;2684;38;0.31;0.0;0;(2, 3];(35, 40];(2500, 3000];(30, 40]
823904133;Attrited Customer;53;F;2;2. College;Single;6. Unknown;1. Blue;49;2;2;4;10195.0;0;10195.0;0.629;2489;54;0.385;0.0;0;(4, 5];(50, 55];(2000, 2500];(50, 60]
711646908;Attrited Customer;39;M;3;7. Unknown;Single;3. $60K - 80K;1. Blue;23;1;2;3;7821.0;2517;5304.0;0.408;2010;43;0.344;0.322;0;(1, 2];(35, 40];(2000, 2500];(40, 50]
